-3.100736539366402353e-02 4.148004894724590108e-01
-3.150772774015864891e-02 4.147939982850025742e-01
-3.200810178343716644e-02 4.147874030150777713e-01
-3.250848770967044998e-02 4.147807036520306800e-01
-3.300888570505337155e-02 4.147739001850385687e-01
-3.350929595580520726e-02 4.147669926031098964e-01
-3.400971864816999118e-02 4.147599808950843681e-01
-3.451015396841691785e-02 4.147528650496326574e-01
-3.501060210284070301e-02 4.147456450552565177e-01
-3.551106323776196533e-02 4.147383209002886706e-01
-3.601153755952761493e-02 4.147308925728928619e-01
-3.651202525451120728e-02 4.147233600610636950e-01
-3.701252650911335262e-02 4.147157233526265196e-01
-3.751304150976207674e-02 4.147079824352375987e-01
-3.801357044291320264e-02 4.147001372963838861e-01
-3.851411349505072523e-02 4.146921879233830266e-01
-3.901467085268720686e-02 4.146841343033832450e-01
-3.951524270236413117e-02 4.146759764233633461e-01
-4.001582923065230557e-02 4.146677142701327146e-01
-4.051643062415222901e-02 4.146593478303311486e-01
-4.101704706949447360e-02 4.146508770904288599e-01
-4.151767875334006624e-02 4.146423020367263623e-01
-4.201832586238087031e-02 4.146336226553545279e-01
-4.251898858333996029e-02 4.146248389322743644e-01
-4.301966710297200347e-02 4.146159508532771265e-01
-4.352036160806364851e-02 4.146069584039841494e-01
-4.402107228543389317e-02 4.145978615698467928e-01
-4.452179932193447293e-02 4.145886603361463862e-01
-4.502254290445023566e-02 4.145793546879941727e-01
-4.552330321989953715e-02 4.145699446103313091e-01
-4.602408045523460889e-02 4.145604300879286441e-01
-4.652487479744194659e-02 4.145508111053868294e-01
-4.702568643354267802e-02 4.145410876471361528e-01
-4.752651555059295846e-02 4.145312596974364272e-01
-4.802736233568435931e-02 4.145213272403770466e-01
-4.852822697594423584e-02 4.145112902598768745e-01
-4.902910965853610192e-02 4.145011487396840777e-01
-4.953001057066003937e-02 4.144909026633761817e-01
-5.003092989955305880e-02 4.144805520143599598e-01
-5.053186783248949515e-02 4.144700967758713772e-01
-5.103282455678137541e-02 4.144595369309754251e-01
-5.153380025977882112e-02 4.144488724625661757e-01
-5.203479512887040914e-02 4.144381033533666714e-01
-5.253580935148358111e-02 4.144272295859287580e-01
-5.303684311508500421e-02 4.144162511426331408e-01
-5.353789660718097365e-02 4.144051680056891618e-01
-5.403897001531778044e-02 4.143939801571349668e-01
-5.454006352708209993e-02 4.143826875788371167e-01
-5.504117733010139429e-02 4.143712902524908093e-01
-5.554231161204426642e-02 4.143597881596194910e-01
-5.604346656062086929e-02 4.143481812815750787e-01
-5.654464236358328066e-02 4.143364695995377378e-01
-5.704583920872588476e-02 4.143246530945156603e-01
-5.754705728388577468e-02 4.143127317473452864e-01
-5.804829677694312018e-02 4.143007055386910276e-01
-5.854955787582156318e-02 4.142885744490451549e-01
-5.905084076848859248e-02 4.142763384587278552e-01
-5.955214564295594620e-02 4.142639975478870640e-01
-6.005347268727999344e-02 4.142515516964982991e-01
-6.055482208956210893e-02 4.142390008843647164e-01
-6.105619403794907557e-02 4.142263450911169986e-01
-6.155758872063346598e-02 4.142135842962132442e-01
-6.205900632585402421e-02 4.142007184789388008e-01
-6.256044704189606120e-02 4.141877476184062656e-01
-6.306191105709184341e-02 4.141746716935553740e-01
-6.356339855982097442e-02 4.141614906831529441e-01
-6.406490973851079740e-02 4.141482045657927102e-01
-6.456644478163674206e-02 4.141348133198953230e-01
-6.506800387772278260e-02 4.141213169237081271e-01
-6.556958721534175694e-02 4.141077153553051615e-01
-6.607119498311581074e-02 4.140940085925871039e-01
-6.657282736971674442e-02 4.140801966132810485e-01
-6.707448456386644331e-02 4.140662793949405063e-01
-6.757616675433722464e-02 4.140522569149452936e-01
-6.807787412995225385e-02 4.140381291505013661e-01
-6.857960687958594703e-02 4.140238960786408740e-01
-6.908136519216433180e-02 4.140095576762218288e-01
-6.958314925666544970e-02 4.139951139199282704e-01
-7.008495926211977256e-02 4.139805647862699334e-01
-7.058679539761053556e-02 4.139659102515822475e-01
-7.108865785227419520e-02 4.139511502920262820e-01
-7.159054681530076236e-02 4.139362848835885789e-01
-7.209246247593426027e-02 4.139213140020810977e-01
-7.259440502347304369e-02 4.139062376231409379e-01
-7.309637464727025691e-02 4.138910557222305053e-01
-7.359837153673418064e-02 4.138757682746372346e-01
-7.410039588132863453e-02 4.138603752554735338e-01
-7.460244787057340732e-02 4.138448766396765621e-01
-7.510452769404460382e-02 4.138292724020083413e-01
-7.560663554137504738e-02 4.138135625170554777e-01
-7.610877160225471005e-02 4.137977469592290514e-01
-7.661093606643107345e-02 4.137818257027646163e-01
-7.711312912370951733e-02 4.137657987217220334e-01
-7.761535096395373590e-02 4.137496659899852491e-01
-7.811760177708614028e-02 4.137334274812623502e-01
-7.861988175308823323e-02 4.137170831690853978e-01
-7.912219108200101159e-02 4.137006330268102605e-01
-7.962452995392536870e-02 4.136840770276165036e-01
-8.012689855902248304e-02 4.136674151445073888e-01
-8.062929708751422064e-02 4.136506473503095971e-01
-8.113172572968353757e-02 4.136337736176731728e-01
-8.163418467587486849e-02 4.136167939190714682e-01
-8.213667411649451522e-02 4.135997082268009217e-01
-8.263919424201106312e-02 4.135825165129810022e-01
-8.314174524295578350e-02 4.135652187495540977e-01
-8.364432730992302223e-02 4.135478149082853494e-01
-8.414694063357057441e-02 4.135303049607624848e-01
-8.464958540462014236e-02 4.135126888783958177e-01
-8.515226181385768256e-02 4.134949666324180817e-01
-8.565497005213383586e-02 4.134771381938842083e-01
-8.615771031036430216e-02 4.134592035336712712e-01
-8.666048277953025680e-02 4.134411626224784864e-01
-8.716328765067876683e-02 4.134230154308268235e-01
-8.766612511492316573e-02 4.134047619290590614e-01
-8.816899536344346977e-02 4.133864020873396217e-01
-8.867189858748678044e-02 4.133679358756544020e-01
-8.917483497836767303e-02 4.133493632638107207e-01
-8.967780472746859910e-02 4.133306842214370946e-01
-9.018080802624033054e-02 4.133118987179831838e-01
-9.068384506620230656e-02 4.132930067227195692e-01
-9.118691603894306386e-02 4.132740082047376973e-01
-9.169002113612065297e-02 4.132549031329497136e-01
-9.219316054946301298e-02 4.132356914760883515e-01
-9.269633447076840171e-02 4.132163732027067105e-01
-9.319954309190579822e-02 4.131969482811782557e-01
-9.370278660481529132e-02 4.131774166796965964e-01
-9.420606520150849594e-02 4.131577783662753189e-01
-9.470937907406895562e-02 4.131380333087478762e-01
-9.521272841465255876e-02 4.131181814747675318e-01
-9.571611341548794116e-02 4.130982228318070271e-01
-9.621953426887688843e-02 4.130781573471586920e-01
-9.672299116719473844e-02 4.130579849879340570e-01
-9.722648430289081156e-02 4.130377057210638525e-01
-9.773001386848878536e-02 4.130173195132977870e-01
-9.823358005658713865e-02 4.129968263312044918e-01
-9.873718305985954014e-02 4.129762261411713542e-01
-9.924082307105526468e-02 4.129555189094042400e-01
-9.974450028299959581e-02 4.129347046019274936e-01
-1.002482148885942281e-01 4.129137831845837159e-01
-1.007519670808177115e-01 4.128927546230337087e-01
-1.012557570527258255e-01 4.128716188827561417e-01
-1.017595849974520239e-01 4.128503759290476083e-01
-1.022634511082078090e-01 4.128290257270223473e-01
-1.027673555782831621e-01 4.128075682416120773e-01
-1.032712986010469736e-01 4.127860034375658849e-01
-1.037752803699474313e-01 4.127643312794501695e-01
-1.042793010785124375e-01 4.127425517316482551e-01
-1.047833609203500244e-01 4.127206647583604449e-01
-1.052874600891487711e-01 4.126986703236037446e-01
-1.057915987786782336e-01 4.126765683912118066e-01
-1.062957771827893194e-01 4.126543589248345967e-01
-1.067999954954147457e-01 4.126320418879383944e-01
-1.073042539105694138e-01 4.126096172438056264e-01
-1.078085526223508672e-01 4.125870849555346442e-01
-1.083128918249396944e-01 4.125644449860395024e-01
-1.088172717125999167e-01 4.125416972980499586e-01
-1.093216924796794332e-01 4.125188418541111401e-01
-1.098261543206104363e-01 4.124958786165835445e-01
-1.103306574299098425e-01 4.124728075476427058e-01
-1.108352020021796669e-01 4.124496286092791397e-01
-1.113397882321074950e-01 4.124263417632981765e-01
-1.118444163144668713e-01 4.124029469713197393e-01
-1.123490864441177156e-01 4.123794441947781775e-01
-1.128537988160067534e-01 4.123558333949221000e-01
-1.133585536251679599e-01 4.123321145328142645e-01
-1.138633510667229343e-01 4.123082875693312999e-01
-1.143681913358813446e-01 4.122843524651636504e-01
-1.148730746279413711e-01 4.122603091808152986e-01
-1.153780011382900816e-01 4.122361576766037095e-01
-1.158829710624039028e-01 4.122118979126594973e-01
-1.163879845958489950e-01 4.121875298489263151e-01
-1.168930419342817245e-01 4.121630534451607986e-01
-1.173981432734490654e-01 4.121384686609321779e-01
-1.179032888091890025e-01 4.121137754556222776e-01
-1.184084787374310027e-01 4.120889737884252391e-01
-1.189137132541963904e-01 4.120640636183472982e-01
-1.194189925555988185e-01 4.120390449042067860e-01
-1.199243168378446717e-01 4.120139176046337393e-01
-1.204296862972334958e-01 4.119886816780697902e-01
-1.209351011301584289e-01 4.119633370827681107e-01
-1.214405615331066168e-01 4.119378837767929680e-01
-1.219460677026596579e-01 4.119123217180197805e-01
-1.224516198354940327e-01 4.118866508641348401e-01
-1.229572181283815069e-01 4.118608711726350347e-01
-1.234628627781896026e-01 4.118349826008277925e-01
-1.239685539818819876e-01 4.118089851058308604e-01
-1.244742919365189465e-01 4.117828786445720812e-01
-1.249800768392577560e-01 4.117566631737891725e-01
-1.254859088873531980e-01 4.117303386500295592e-01
-1.259917882781578791e-01 4.117039050296503189e-01
-1.264977152091228130e-01 4.116773622688177370e-01
-1.270036898777976986e-01 4.116507103235073073e-01
-1.275097124818314331e-01 4.116239491495033986e-01
-1.280157832189725842e-01 4.115970787023991995e-01
-1.285219022870697225e-01 4.115700989375964403e-01
-1.290280698840719498e-01 4.115430098103051715e-01
-1.295342862080292867e-01 4.115158112755435416e-01
-1.300405514570931453e-01 4.114885032881377414e-01
-1.305468658295166895e-01 4.114610858027216711e-01
-1.310532295236553346e-01 4.114335587737367739e-01
-1.315596427379671918e-01 4.114059221554318135e-01
-1.320661056710134840e-01 4.113781759018627082e-01
-1.325726185214589903e-01 4.113503199668922528e-01
-1.330791814880724899e-01 4.113223543041900632e-01
-1.335857947697271786e-01 4.112942788672321881e-01
-1.340924585654011125e-01 4.112660936093009978e-01
-1.345991730741777082e-01 4.112377984834850175e-01
-1.351059384952461029e-01 4.112093934426785391e-01
-1.356127550279016269e-01 4.111808784395816208e-01
-1.361196228715463030e-01 4.111522534266997542e-01
-1.366265422256891793e-01 4.111235183563436979e-01
-1.371335132899468290e-01 4.110946731806292553e-01
-1.376405362640438501e-01 4.110657178514769972e-01
-1.381476113478132262e-01 4.110366523206121503e-01
-1.386547387411967980e-01 4.110074765395642649e-01
-1.391619186442457079e-01 4.109781904596671587e-01
-1.396691512571208715e-01 4.109487940320585286e-01
-1.401764367800933941e-01 4.109192872076797842e-01
-1.406837754135450147e-01 4.108896699372758810e-01
-1.411911673579686055e-01 4.108599421713950983e-01
-1.416986128139685330e-01 4.108301038603887068e-01
-1.422061119822611852e-01 4.108001549544108011e-01
-1.427136650636754156e-01 4.107700954034181895e-01
-1.432212722591529042e-01 4.107399251571700605e-01
-1.437289337697487401e-01 4.107096441652277052e-01
-1.442366497966317829e-01 4.106792523769543513e-01
-1.447444205410851337e-01 4.106487497415149401e-01
-1.452522462045066076e-01 4.106181362078759611e-01
-1.457601269884091499e-01 4.105874117248050625e-01
-1.462680630944213356e-01 4.105565762408709962e-01
-1.467760547242877855e-01 4.105256297044431735e-01
-1.472841020798696388e-01 4.104945720636916651e-01
-1.477922053631449961e-01 4.104634032665868126e-01
-1.483003647762094201e-01 4.104321232608990622e-01
-1.488085805212763235e-01 4.104007319941986864e-01
-1.493168528006774687e-01 4.103692294138556185e-01
-1.498251818168634120e-01 4.103376154670390075e-01
-1.503335677724039754e-01 4.103058901007173298e-01
-1.508420108699887185e-01 4.102740532616577784e-01
-1.513505113124273271e-01 4.102421048964263184e-01
-1.518590693026501681e-01 4.102100449513871872e-01
-1.523676850437087060e-01 4.101778733727029502e-01
-1.528763587387759193e-01 4.101455901063339460e-01
-1.533850905911468554e-01 4.101131950980382856e-01
-1.538938808042390194e-01 4.100806882933714093e-01
-1.544027295815928735e-01 4.100480696376859746e-01
-1.549116371268722814e-01 4.100153390761315797e-01
-1.554206036438649796e-01 4.099824965536545407e-01
-1.559296293364830777e-01 4.099495420149975033e-01
-1.564387144087634740e-01 4.099164754046993875e-01
-1.569478590648683280e-01 4.098832966670949429e-01
-1.574570635090855597e-01 4.098500057463146384e-01
-1.579663279458292935e-01 4.098166025862843842e-01
-1.584756525796403304e-01 4.097830871307251988e-01
-1.589850376151866196e-01 4.097494593231530424e-01
-1.594944832572637028e-01 4.097157191068784843e-01
-1.600039897107952414e-01 4.096818664250064801e-01
-1.605135571808334605e-01 4.096479012204361503e-01
-1.610231858725595655e-01 4.096138234358604469e-01
-1.615328759912843248e-01 4.095796330137659313e-01
-1.620426277424484585e-01 4.095453298964324973e-01
-1.625524413316231098e-01 4.095109140259331482e-01
-1.630623169645103732e-01 4.094763853441336643e-01
-1.635722548469437654e-01 4.094417437926923808e-01
-1.640822551848886424e-01 4.094069893130599103e-01
-1.645923181844426986e-01 4.093721218464788647e-01
-1.651024440518364944e-01 4.093371413339835785e-01
-1.656126329934338726e-01 4.093020477163998860e-01
-1.661228852157324853e-01 4.092668409343448443e-01
-1.666332009253642388e-01 4.092315209282263444e-01
-1.671435803290957645e-01 4.091960876382430556e-01
-1.676540236338289191e-01 4.091605410043838709e-01
-1.681645310466013121e-01 4.091248809664279062e-01
-1.686751027745866938e-01 4.090891074639440572e-01
-1.691857390250955107e-01 4.090532204362907209e-01
-1.696964400055753497e-01 4.090172198226156297e-01
-1.702072059236114376e-01 4.089811055618554625e-01
-1.707180369869271130e-01 4.089448775927356228e-01
-1.712289334033843813e-01 4.089085358537699055e-01
-1.717398953809842754e-01 4.088720802832602752e-01
-1.722509231278674391e-01 4.088355108192965326e-01
-1.727620168523145705e-01 4.087988273997560373e-01
-1.732731767627469499e-01 4.087620299623034303e-01
-1.737844030677269114e-01 4.087251184443904117e-01
-1.742956959759582869e-01 4.086880927832552968e-01
-1.748070556962869893e-01 4.086509529159228493e-01
-1.753184824377014006e-01 4.086136987792039488e-01
-1.758299764093329554e-01 4.085763303096953125e-01
-1.763415378204565842e-01 4.085388474437792183e-01
-1.768531668804911861e-01 4.085012501176231159e-01
-1.773648637990001831e-01 4.084635382671794601e-01
-1.778766287856919925e-01 4.084257118281853782e-01
-1.783884620504204988e-01 4.083877707361622811e-01
-1.789003638031855525e-01 4.083497149264156412e-01
-1.794123342541335264e-01 4.083115443340347150e-01
-1.799243736135577310e-01 4.082732588938922103e-01
-1.804364820918989698e-01 4.082348585406439523e-01
-1.809486598997460394e-01 4.081963432087286070e-01
-1.814609072478361729e-01 4.081577128323674586e-01
-1.819732243470555955e-01 4.081189673455639100e-01
-1.824856114084400238e-01 4.080801066821033718e-01
-1.829980686431751380e-01 4.080411307755528183e-01
-1.835105962625971088e-01 4.080020395592606208e-01
-1.840231944781931250e-01 4.079628329663559927e-01
-1.845358635016018378e-01 4.079235109297489892e-01
-1.850486035446139155e-01 4.078840733821299525e-01
-1.855614148191725155e-01 4.078445202559693450e-01
-1.860742975373738395e-01 4.078048514835172500e-01
-1.865872519114675776e-01 4.077650669968033159e-01
-1.871002781538574911e-01 4.077251667276362568e-01
-1.876133764771018841e-01 4.076851506076035192e-01
-1.881265470939140760e-01 4.076450185680711158e-01
-1.886397902171629837e-01 4.076047705401831256e-01
-1.891531060598735936e-01 4.075644064548614720e-01
-1.896664948352274893e-01 4.075239262428055897e-01
-1.901799567565633509e-01 4.074833298344920918e-01
-1.906934920373774822e-01 4.074426171601744917e-01
-1.912071008913243386e-01 4.074017881498827598e-01
-1.917207835322169984e-01 4.073608427334230453e-01
-1.922345401740277460e-01 4.073197808403774545e-01
-1.927483710308885434e-01 4.072786024001035510e-01
-1.932622763170915303e-01 4.072373073417340783e-01
-1.937762562470896344e-01 4.071958955941767933e-01
-1.942903110354969598e-01 4.071543670861138553e-01
-1.948044408970894537e-01 4.071127217460016046e-01
-1.953186460468052943e-01 4.070709595020703953e-01
-1.958329266997455298e-01 4.070290802823239296e-01
-1.963472830711744943e-01 4.069870840145392576e-01
-1.968617153765204464e-01 4.069449706262661670e-01
-1.973762238313759854e-01 4.069027400448269605e-01
-1.978908086514986897e-01 4.068603921973161230e-01
-1.984054700528115056e-01 4.068179270105999334e-01
-1.989202082514034131e-01 4.067753444113161310e-01
-1.994350234635298980e-01 4.067326443258736379e-01
-1.999499159056134512e-01 4.066898266804521156e-01
-2.004648857942441242e-01 4.066468914010016311e-01
-2.009799333461801119e-01 4.066038384132423245e-01
-2.014950587783481961e-01 4.065606676426641308e-01
-2.020102623078443571e-01 4.065173790145262256e-01
-2.025255441519342725e-01 4.064739724538569132e-01
-2.030409045280538449e-01 4.064304478854531277e-01
-2.035563436538097293e-01 4.063868052338800996e-01
-2.040718617469799434e-01 4.063430444234709671e-01
-2.045874590255143122e-01 4.062991653783264989e-01
-2.051031357075350503e-01 4.062551680223146500e-01
-2.056188920113373175e-01 4.062110522790702283e-01
-2.061347281553897737e-01 4.061668180719946175e-01
-2.066506443583350228e-01 4.061224653242552773e-01
-2.071666408389902791e-01 4.060779939587854104e-01
-2.076827178163478393e-01 4.060334038982836291e-01
-2.081988755095756372e-01 4.059886950652136228e-01
-2.087151141380177988e-01 4.059438673818037135e-01
-2.092314339211951979e-01 4.058989207700465229e-01
-2.097478350788060109e-01 4.058538551516985282e-01
-2.102643178307262162e-01 4.058086704482798401e-01
-2.107808823970101775e-01 4.057633665810736479e-01
-2.112975289978911986e-01 4.057179434711259969e-01
-2.118142578537821064e-01 4.056724010392452895e-01
-2.123310691852756948e-01 4.056267392060020627e-01
-2.128479632131454191e-01 4.055809578917283775e-01
-2.133649401583458671e-01 4.055350570165175972e-01
-2.138820002420132871e-01 4.054890365002240538e-01
-2.143991436854662258e-01 4.054428962624624933e-01
-2.149163707102060561e-01 4.053966362226078535e-01
-2.154336815379175041e-01 4.053502562997947090e-01
-2.159510763904692321e-01 4.053037564129170489e-01
-2.164685554899144215e-01 4.052571364806277776e-01
-2.169861190584912725e-01 4.052103964213383258e-01
-2.175037673186236420e-01 4.051635361532183732e-01
-2.180215004929215439e-01 4.051165555941952934e-01
-2.185393188041817314e-01 4.050694546619538761e-01
-2.190572224753883079e-01 4.050222332739359388e-01
-2.195752117297132544e-01 4.049748913473397161e-01
-2.200932867905169565e-01 4.049274287991198040e-01
-2.206114478813488711e-01 4.048798455459864387e-01
-2.211296952259479975e-01 4.048321415044053295e-01
-2.216480290482434889e-01 4.047843165905971596e-01
-2.221664495723552901e-01 4.047363707205370864e-01
-2.226849570225945540e-01 4.046883038099544638e-01
-2.232035516234643913e-01 4.046401157743324539e-01
-2.237222335996603140e-01 4.045918065289074717e-01
-2.242410031760708744e-01 4.045433759886689629e-01
-2.247598605777782199e-01 4.044948240683587937e-01
-2.252788060300586759e-01 4.044461506824710284e-01
-2.257978397583833563e-01 4.043973557452513190e-01
-2.263169619884186634e-01 4.043484391706966830e-01
-2.268361729460269816e-01 4.042994008725548927e-01
-2.273554728572671213e-01 4.042502407643242535e-01
-2.278748619483950688e-01 4.042009587592530484e-01
-2.283943404458644022e-01 4.041515547703391498e-01
-2.289139085763270132e-01 4.041020287103295749e-01
-2.294335665666335788e-01 4.040523804917200423e-01
-2.299533146438342557e-01 4.040026100267546938e-01
-2.304731530351792068e-01 4.039527172274254840e-01
-2.309930819681191849e-01 4.039027020054718475e-01
-2.315131016703061706e-01 4.038525642723801989e-01
-2.320332123695939275e-01 4.038023039393836000e-01
-2.325534142940385574e-01 4.037519209174612045e-01
-2.330737076718992218e-01 4.037014151173379251e-01
-2.335940927316386140e-01 4.036507864494839892e-01
-2.341145697019235694e-01 4.036000348241143842e-01
-2.346351388116257597e-01 4.035491601511885795e-01
-2.351558002898221644e-01 4.034981623404099715e-01
-2.356765543657957651e-01 4.034470413012254952e-01
-2.361974012690360725e-01 4.033957969428251245e-01
-2.367183412292398204e-01 4.033444291741414833e-01
-2.372393744763114931e-01 4.032929379038493467e-01
-2.377605012403639362e-01 4.032413230403651960e-01
-2.382817217517189945e-01 4.031895844918468863e-01
-2.388030362409080953e-01 4.031377221661930355e-01
-2.393244449386728867e-01 4.030857359710425802e-01
-2.398459480759658202e-01 4.030336258137744432e-01
-2.403675458839507340e-01 4.029813916015070330e-01
-2.408892385940035186e-01 4.029290332410976339e-01
-2.414110264377127002e-01 4.028765506391421836e-01
-2.419329096468800788e-01 4.028239437019746627e-01
-2.424548884535213111e-01 4.027712123356666507e-01
-2.429769630898665211e-01 4.027183564460268816e-01
-2.434991337883609663e-01 4.026653759386007447e-01
-2.440214007816656205e-01 4.026122707186698957e-01
-2.445437643026577845e-01 4.025590406912516461e-01
-2.450662245844317244e-01 4.025056857610986860e-01
-2.455887818602993378e-01 4.024522058326984175e-01
-2.461114363637906810e-01 4.023986008102725664e-01
-2.466341883286546355e-01 4.023448705977767936e-01
-2.471570379888596014e-01 4.022910150989000289e-01
-2.476799855785939974e-01 4.022370342170641377e-01
-2.482030313322670101e-01 4.021829278554233666e-01
-2.487261754845091488e-01 4.021286959168639541e-01
-2.492494182701728844e-01 4.020743383040034646e-01
-2.497727599243333430e-01 4.020198549191905113e-01
-2.502962006822888053e-01 4.019652456645041450e-01
-2.508197407795615397e-01 4.019105104417533547e-01
-2.513433804518982462e-01 4.018556491524766794e-01
-2.518671199352707779e-01 4.018006616979416523e-01
-2.523909594658768074e-01 4.017455479791442463e-01
-2.529148992801403817e-01 4.016903078968084850e-01
-2.534389396147126439e-01 4.016349413513858324e-01
-2.539630807064724993e-01 4.015794482430548040e-01
-2.544873227925271153e-01 4.015238284717204675e-01
-2.550116661102127535e-01 4.014680819370138321e-01
-2.555361108970952144e-01 4.014122085382914040e-01
-2.560606573909706141e-01 4.013562081746346877e-01
-2.565853058298660505e-01 4.013000807448496854e-01
-2.571100564520402143e-01 4.012438261474663426e-01
-2.576349094959839992e-01 4.011874442807381036e-01
-2.581598652004211680e-01 4.011309350426413567e-01
-2.586849238043090748e-01 4.010742983308749343e-01
-2.592100855468392751e-01 4.010175340428595581e-01
-2.597353506674381918e-01 4.009606420757373391e-01
-2.602607194057677265e-01 4.009036223263712784e-01
-2.607861920017259805e-01 4.008464746913447674e-01
-2.613117686954478658e-01 4.007891990669609772e-01
-2.618374497273058266e-01 4.007317953492424700e-01
-2.623632353379104498e-01 4.006742634339305331e-01
-2.628891257681111315e-01 4.006166032164847346e-01
-2.634151212589967983e-01 4.005588145920823129e-01
-2.639412220518964625e-01 4.005008974556177326e-01
-2.644674283883800547e-01 4.004428517017021849e-01
-2.649937405102589794e-01 4.003846772246628660e-01
-2.655201586595867247e-01 4.003263739185425885e-01
-2.660466830786597514e-01 4.002679416770992815e-01
-2.665733140100178811e-01 4.002093803938053251e-01
-2.671000516964452953e-01 4.001506899618469948e-01
-2.676268963809709245e-01 4.000918702741241284e-01
-2.681538483068692802e-01 4.000329212232492937e-01
-2.686809077176611216e-01 3.999738427015474551e-01
-2.692080748571140658e-01 3.999146346010553632e-01
-2.697353499692434209e-01 3.998552968135209440e-01
-2.702627332983126296e-01 3.997958292304027439e-01
-2.707902250888341578e-01 3.997362317428695411e-01
-2.713178255855701604e-01 3.996765042417995684e-01
-2.718455350335330367e-01 3.996166466177800691e-01
-2.723733536779863185e-01 3.995566587611067422e-01
-2.729012817644451694e-01 3.994965405617830756e-01
-2.734293195386771624e-01 3.994362919095200137e-01
-2.739574672467030569e-01 3.993759126937350690e-01
-2.744857251347972982e-01 3.993154028035519887e-01
-2.750140934494889056e-01 3.992547621278001446e-01
-2.755425724375620278e-01 3.991939905550139223e-01
-2.760711623460567754e-01 3.991330879734321102e-01
-2.765998634222698316e-01 3.990720542709974006e-01
-2.771286759137551181e-01 3.990108893353557784e-01
-2.776576000683246281e-01 3.989495930538559110e-01
-2.781866361340490923e-01 3.988881653135485927e-01
-2.787157843592585338e-01 3.988266060011861902e-01
-2.792450449925432121e-01 3.987649150032220868e-01
-2.797744182827541781e-01 3.987030922058099058e-01
-2.803039044790040513e-01 3.986411374948031772e-01
-2.808335038306676856e-01 3.985790507557545048e-01
-2.813632165873829472e-01 3.985168318739152338e-01
-2.818930429990513242e-01 3.984544807342345618e-01
-2.824229833158387604e-01 3.983919972213591509e-01
-2.829530377881763203e-01 3.983293812196324613e-01
-2.834832066667609674e-01 3.982666326130941403e-01
-2.840134902025561736e-01 3.982037512854794126e-01
-2.845438886467927531e-01 3.981407371202185796e-01
-2.850744022509694720e-01 3.980775900004362433e-01
-2.856050312668539370e-01 3.980143098089508058e-01
